,total_images,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest
14424,18,4850000.0,48.8,4,2.5,5.0,37.5,5,,False,False,5.2,,9708.0,11460.0,0.0,,0.0,
14425,11,6650000.0,67.0,3,,9.0,49.0,4,,False,False,6.0,0.0,30211.0,6741.0,0.0,,1.0,650.0
14426,20,29000000.0,193.0,3,3.35,6.0,111.0,3,,False,False,42.0,,24564.0,4782.0,1.0,674.0,0.0,
14427,4,3390000.0,46.0,2,,5.0,30.0,1,,False,False,7.0,,17487.0,16689.0,0.0,,0.0,
14428,8,4590000.0,45.0,2,2.75,12.0,25.5,6,,False,False,7.1,,51152.0,14152.0,0.0,,0.0,
14429,13,8300000.0,93.0,3,2.7,16.0,45.0,16,,False,False,15.0,,32775.0,13874.0,0.0,,1.0,1015.0
14430,5,7800000.0,59.0,3,2.6,10.0,,5,,False,False,,,38951.0,8210.0,1.0,453.0,1.0,820.0
14431,10,3600000.0,30.0,1,2.5,9.0,,4,,False,False,,,10493.0,14859.0,0.0,,1.0,734.0
14432,13,4280000.0,56.2,3,,5.0,41.4,2,,False,False,6.1,1.0,18078.0,13391.0,0.0,,0.0,
14433,19,10200000.0,99.3,2,,17.0,30.0,16,,False,False,36.2,,19979.0,21690.0,0.0,,1.0,1052.0
14434,11,7490000.0,95.7,4,2.65,12.0,64.0,1,,False,False,15.0,,19630.0,21342.0,0.0,,2.0,677.0
14435,9,5800000.0,58.0,2,3.0,5.0,36.6,3,False,False,False,8.0,4.0,36561.0,9254.0,2.0,326.0,0.0,
14436,8,6300000.0,51.0,2,2.8,16.0,37.0,7,,False,False,10.0,2.0,20906.0,15616.0,2.0,585.0,1.0,138.0
14437,6,5650000.0,58.0,3,2.5,9.0,39.0,2,,False,False,6.2,,49861.0,15723.0,1.0,515.0,0.0,
14438,11,2540000.0,23.0,1,,5.0,,1,,False,False,,,27289.0,7997.0,0.0,,1.0,698.0
14439,12,5690000.0,60.0,3,2.5,12.0,43.0,2,,False,False,6.0,,51464.0,14756.0,0.0,,1.0,917.0
14440,6,10140000.0,105.7,4,3.5,4.0,69.9,4,,False,False,9.2,,21659.0,3854.0,1.0,645.0,1.0,838.0
14441,7,13100000.0,90.2,3,2.84,25.0,56.9,12,,False,False,14.0,4.0,46061.0,18785.0,0.0,,0.0,
14442,10,11400000.0,62.0,2,,10.0,22.0,2,False,False,False,18.0,1.0,27986.0,6924.0,1.0,834.0,3.0,665.0
14443,7,4900000.0,60.5,3,2.5,10.0,39.3,5,,False,False,6.1,2.0,29727.0,13949.0,0.0,,0.0,
14444,6,3950000.0,43.5,2,2.5,12.0,28.7,8,,False,False,6.6,,24007.0,11577.0,0.0,,0.0,
14445,6,5500000.0,57.0,3,2.5,9.0,32.0,8,,False,False,6.0,,35445.0,9089.0,0.0,,2.0,439.0
14446,6,3250000.0,31.0,1,,5.0,17.0,4,,False,False,5.0,0.0,20243.0,23668.0,0.0,,1.0,1069.0
14447,17,29370000.0,108.9,3,,8.0,48.05,3,,False,False,21.76,0.0,27102.0,7442.0,2.0,164.0,2.0,473.0
14448,20,5250000.0,57.6,3,2.55,9.0,39.4,4,False,False,False,6.2,5.0,33547.0,11856.0,0.0,,0.0,
14449,17,3300000.0,40.1,3,,5.0,30.2,4,False,False,False,5.2,0.0,17630.0,17538.0,1.0,703.0,0.0,
14450,15,4650000.0,46.0,2,2.65,5.0,27.0,5,,False,False,7.1,1.0,26373.0,13052.0,0.0,,0.0,
14451,0,4550000.0,31.4,1,2.5,19.0,14.0,17,,False,False,10.0,,32781.0,8684.0,0.0,,0.0,
14452,10,13900000.0,126.1,4,2.85,4.0,66.8,2,False,False,False,30.0,,22526.0,3175.0,1.0,1028.0,1.0,399.0
14453,10,4290000.0,57.0,3,2.58,5.0,39.0,2,False,False,False,6.0,2.0,20889.0,16217.0,0.0,,2.0,162.0
14454,6,4369268.0,64.5,2,2.7,23.0,31.6,8,,False,False,12.1,,21793.0,17121.0,0.0,,1.0,31.0
14455,7,5400000.0,40.0,1,,12.0,,4,,False,False,,,7651.0,14065.0,0.0,,0.0,
14456,5,5050000.0,60.7,3,3.07,3.0,39.1,1,,False,False,8.3,,7493.0,17669.0,1.0,195.0,0.0,
14457,12,4000000.0,31.0,1,2.5,9.0,15.7,6,,False,False,7.1,,15359.0,6940.0,1.0,420.0,0.0,
14458,7,6800000.0,57.0,2,,,,21,,False,False,,0.0,17618.0,14600.0,2.0,104.0,0.0,
14459,7,6300000.0,50.0,1,,25.0,19.0,16,,False,False,18.0,,32746.0,13845.0,0.0,,1.0,516.0
14460,10,8250000.0,60.0,3,3.0,4.0,39.0,1,,False,False,14.0,,20681.0,1255.0,3.0,294.0,3.0,36.0
14461,20,4650000.0,36.0,1,2.5,16.0,15.0,14,,False,False,10.0,,35955.0,12245.0,2.0,358.0,2.0,410.0
14462,14,6900000.0,59.7,2,,9.0,33.4,7,,False,False,8.4,0.0,40476.0,12170.0,1.0,416.0,2.0,695.0
14463,17,5300000.0,57.5,3,2.5,9.0,39.1,3,,False,False,6.3,,50421.0,14775.0,0.0,,0.0,
14464,19,15490000.0,148.0,5,,5.0,96.0,3,,False,False,20.0,,21563.0,2439.0,1.0,199.0,1.0,802.0
14465,19,5700000.0,59.0,3,,5.0,,1,,False,False,,,10638.0,12423.0,1.0,282.0,1.0,651.0
14466,20,16500000.0,82.7,2,2.91,25.0,45.7,9,,False,False,17.2,2.0,,9734.0,2.0,469.0,3.0,263.0
14467,11,5300000.0,43.2,1,2.8,25.0,19.2,10,,False,False,11.4,,44382.0,16921.0,0.0,,0.0,
14468,14,4580000.0,51.6,2,,16.0,29.1,2,,False,False,10.4,,13943.0,12739.0,0.0,,0.0,
14469,15,4599000.0,46.0,2,2.5,9.0,28.0,4,,False,False,8.0,,41954.0,12168.0,1.0,10.0,0.0,
14470,11,3875000.0,45.0,2,,5.0,30.5,5,,False,False,7.3,0.0,15511.0,11732.0,0.0,,0.0,
14471,8,5150000.0,69.5,3,2.85,5.0,55.7,2,,False,False,7.3,,19755.0,14042.0,2.0,462.0,1.0,151.0
14472,6,6365000.0,61.45,2,2.7,13.0,35.91,7,,False,False,9.73,2.0,17755.0,16576.0,0.0,,1.0,594.0
14473,9,6000000.0,47.0,1,2.8,15.0,20.0,13,,False,False,13.0,1.0,34939.0,10841.0,0.0,,3.0,616.0
14474,11,10400000.0,87.5,3,3.0,5.0,55.0,2,,False,False,9.2,,39831.0,11534.0,1.0,729.0,0.0,
14475,7,12303979.0,88.0,3,,19.0,54.0,8,,False,False,12.0,0.0,19325.0,4670.0,0.0,,1.0,436.0
14476,5,7400000.0,70.01,2,2.72,16.0,,3,,False,False,10.46,2.0,43626.0,9481.0,0.0,,0.0,
14477,18,4450000.0,36.0,1,,17.0,16.0,4,,False,False,10.0,2.0,42191.0,10766.0,1.0,134.0,0.0,
14478,8,5700000.0,46.0,1,,24.0,20.6,2,,False,False,13.2,0.0,44754.0,8409.0,1.0,609.0,0.0,
14479,12,4199000.0,43.7,1,2.65,9.0,17.4,1,,False,False,10.9,1.0,45968.0,18692.0,0.0,,0.0,
14480,13,5850000.0,65.6,3,2.7,16.0,39.2,1,,False,False,9.5,,49410.0,16296.0,1.0,192.0,0.0,
14481,6,3190000.0,44.0,1,2.7,16.0,20.0,4,False,False,False,14.0,1.0,18357.0,21796.0,0.0,,1.0,982.0
14482,15,13900000.0,101.4,3,2.97,4.0,68.1,3,,False,False,18.6,,15163.0,10969.0,0.0,,1.0,585.0
14483,5,6500000.0,64.0,3,2.5,14.0,40.5,10,,False,False,10.0,2.0,12324.0,10939.0,0.0,,1.0,627.0
14484,3,17385000.0,115.9,3,2.73,20.0,62.75,10,False,False,False,16.25,,39357.0,10581.0,2.0,288.0,3.0,311.0
14485,1,4780000.0,39.8,1,2.65,25.0,20.0,23,,False,False,10.6,1.0,10700.0,14612.0,0.0,,1.0,966.0
14486,7,5300000.0,56.5,2,2.7,12.0,33.4,12,False,False,False,10.5,1.0,50463.0,15791.0,0.0,,0.0,
14487,11,4390000.0,45.0,1,3.3,16.0,19.0,5,False,False,False,10.0,2.0,41236.0,11369.0,2.0,37.0,0.0,
14488,12,6075000.0,55.0,2,3.0,7.0,36.0,6,,False,False,9.0,,38597.0,9716.0,3.0,459.0,0.0,
14489,6,1737000.0,17.78,1,2.6,9.0,15.89,1,,False,False,,,13289.0,12086.0,0.0,,0.0,
14490,19,3850000.0,32.1,1,,20.0,15.4,18,,False,False,10.6,,15861.0,13963.0,0.0,,1.0,647.0
14491,20,4300000.0,31.0,1,2.55,9.0,15.5,3,,False,False,8.1,,47037.0,14774.0,1.0,428.0,1.0,653.0
14492,11,4700000.0,42.0,2,2.6,5.0,26.0,5,False,False,False,7.0,1.0,35278.0,8922.0,0.0,,2.0,144.0
14493,14,4950000.0,63.0,3,2.6,5.0,45.0,5,False,False,False,7.0,,22185.0,14915.0,0.0,,0.0,
14494,12,6000000.0,45.9,1,3.75,6.0,24.4,4,,False,False,10.1,,26356.0,5058.0,3.0,46.0,1.0,465.0
14495,5,4320000.0,48.8,1,,24.0,17.6,3,,False,False,12.5,,22219.0,17547.0,0.0,,1.0,144.0
14496,20,10600000.0,77.0,2,,35.0,39.0,11,,False,False,14.0,2.0,18732.0,20444.0,0.0,,3.0,80.0
14497,5,4100000.0,57.6,2,,9.0,33.0,8,,False,False,9.7,1.0,14212.0,13009.0,1.0,814.0,1.0,626.0
14498,7,5450000.0,58.0,3,2.5,9.0,39.0,1,,False,False,7.0,,50403.0,15731.0,0.0,,0.0,
14499,14,6500000.0,47.0,2,,20.0,28.0,16,,False,False,9.0,,36772.0,11925.0,0.0,,2.0,902.0
14500,8,5100000.0,64.0,2,2.8,17.0,33.6,2,,False,False,14.0,,16295.0,15092.0,1.0,967.0,0.0,
14501,1,5201200.0,65.6,3,,16.0,,10,,False,False,,,14489.0,13285.0,2.0,367.0,3.0,553.0
14502,10,6090700.0,79.0,3,,19.0,,14,,False,False,13.3,,43157.0,22488.0,0.0,,1.0,933.0
14503,8,4750000.0,42.0,1,2.8,23.0,16.0,15,,False,False,10.0,2.0,51333.0,13056.0,0.0,,0.0,
14504,16,7500000.0,50.0,2,2.8,25.0,30.0,12,,False,False,17.0,,51514.0,15486.0,0.0,,1.0,571.0
14505,7,4400000.0,55.5,2,2.6,12.0,31.0,11,False,False,False,11.0,2.0,35763.0,9934.0,1.0,423.0,0.0,
14506,7,3850000.0,38.0,1,2.75,17.0,16.4,6,,False,False,9.0,,16046.0,14843.0,1.0,934.0,0.0,
14507,7,5250000.0,64.0,3,2.6,16.0,40.0,1,,False,False,8.0,,14957.0,13753.0,0.0,,0.0,
14508,11,4390000.0,46.0,2,2.5,10.0,26.0,6,,False,False,10.0,,30067.0,6262.0,0.0,,1.0,332.0
14509,5,3300000.0,31.0,1,2.5,9.0,15.7,1,,False,False,8.0,,43041.0,13221.0,0.0,,0.0,
14510,20,7800000.0,60.2,2,2.7,25.0,29.4,8,,False,False,11.2,2.0,15268.0,13377.0,0.0,,1.0,636.0
14511,16,6800000.0,55.0,2,3.15,5.0,36.0,3,,False,False,7.2,,19997.0,3447.0,1.0,232.0,1.0,432.0
14512,17,21900000.0,220.0,5,,4.0,110.0,4,False,False,False,17.0,5.0,37322.0,12219.0,1.0,739.0,2.0,752.0
14513,1,12263600.0,71.3,2,,14.0,36.15,13,False,False,False,12.35,2.0,27314.0,6017.0,1.0,658.0,3.0,592.0
14514,7,3400000.0,30.0,1,2.5,9.0,15.5,9,,False,False,7.2,,42138.0,14642.0,1.0,612.0,0.0,
14515,9,9300000.0,61.7,2,2.8,16.0,36.2,13,,False,False,12.5,,10069.0,13445.0,0.0,,0.0,
14516,7,3950000.0,45.0,2,,9.0,28.0,7,,False,False,7.0,0.0,27880.0,12138.0,1.0,638.0,1.0,593.0
14517,7,22100000.0,256.0,6,3.25,6.0,137.7,5,,False,False,26.7,,20347.0,2929.0,2.0,568.0,3.0,65.0
14518,5,5900000.0,75.0,3,3.08,4.0,49.1,2,,False,False,12.3,,25073.0,3403.0,2.0,527.0,0.0,
14519,11,18200000.0,95.5,3,3.4,5.0,58.0,4,,False,False,9.0,0.0,21951.0,1365.0,1.0,288.0,2.0,39.0
14520,1,3600000.0,38.75,1,,12.0,17.5,11,,False,False,10.1,1.0,25687.0,21815.0,0.0,,0.0,
14521,0,8600000.0,62.0,3,,14.0,40.0,6,,False,False,9.0,1.0,12705.0,10948.0,0.0,,0.0,
14522,6,4350000.0,48.8,2,,9.0,26.8,8,False,False,False,6.2,2.0,48648.0,16109.0,0.0,,0.0,
14523,10,6199000.0,80.0,2,3.0,6.0,34.0,6,,False,False,16.0,,32858.0,5134.0,0.0,,2.0,573.0
14524,17,8300000.0,79.0,3,3.12,6.0,48.9,4,,False,False,12.0,0.0,25752.0,4327.0,2.0,462.0,0.0,
14525,1,14200000.0,167.0,5,3.3,6.0,94.0,5,,False,False,15.0,,27026.0,5142.0,1.0,78.0,0.0,
14526,20,7500000.0,33.7,1,,19.0,10.3,18,,False,False,15.1,,19499.0,4844.0,0.0,,1.0,503.0
14527,7,5300000.0,60.0,3,,9.0,41.4,3,False,False,False,6.2,0.0,36789.0,10414.0,1.0,654.0,0.0,
14528,20,18500000.0,125.6,4,4.0,6.0,80.5,1,,False,False,15.5,,24879.0,6177.0,1.0,540.0,0.0,
14529,17,4250000.0,39.0,1,2.75,17.0,18.0,10,,False,False,10.0,2.0,14741.0,12665.0,0.0,,0.0,
14530,7,11858000.0,76.1,2,3.0,8.0,36.2,7,False,False,False,13.8,,39393.0,11096.0,1.0,537.0,0.0,
14531,12,4600000.0,56.0,3,2.6,3.0,39.0,3,,False,False,6.0,,32747.0,13089.0,1.0,515.0,1.0,823.0
14532,15,4200000.0,46.0,2,,9.0,28.0,9,False,False,False,6.0,2.0,51775.0,17152.0,0.0,,0.0,
14533,1,7600000.0,66.6,2,,10.0,32.5,3,,False,False,15.3,,30894.0,4087.0,1.0,696.0,1.0,223.0
14534,20,5350000.0,62.3,3,,9.0,39.6,8,,False,False,10.0,,26938.0,12547.0,0.0,,0.0,
14535,19,26360000.0,95.0,3,,9.0,59.8,8,,False,False,12.2,1.0,26055.0,4800.0,1.0,648.0,1.0,779.0
14536,8,4190000.0,42.0,1,,22.0,19.0,15,,False,False,10.0,,37636.0,14479.0,0.0,,1.0,1127.0
14537,5,5370000.0,54.3,3,2.59,5.0,37.0,1,,False,False,5.0,,9811.0,11146.0,1.0,713.0,0.0,
14538,5,5900000.0,66.9,3,2.6,9.0,46.6,3,,False,False,7.0,1.0,12853.0,15445.0,0.0,,0.0,
14539,15,44500000.0,169.0,3,3.3,9.0,101.0,7,,False,False,18.0,4.0,,,,,,
14540,15,7250000.0,68.4,2,2.8,20.0,37.2,9,,False,False,14.0,1.0,44299.0,16815.0,0.0,,0.0,
14541,15,8400000.0,68.0,2,,5.0,30.0,2,,False,False,23.0,,20196.0,2727.0,2.0,33.0,3.0,215.0
14542,18,5400000.0,46.8,2,2.55,9.0,30.7,9,False,False,False,8.0,1.0,39170.0,8462.0,0.0,,0.0,
14543,12,4650000.0,38.9,1,,25.0,16.2,25,,False,False,10.5,,43352.0,12110.0,0.0,,0.0,
14544,0,5600000.0,61.6,3,2.5,9.0,42.0,5,,False,False,8.3,,36326.0,10641.0,1.0,637.0,0.0,
14545,16,4900000.0,51.2,2,2.5,12.0,32.8,6,,False,False,6.9,1.0,51504.0,14919.0,0.0,,0.0,
14546,11,4650000.0,36.4,1,2.8,17.0,18.0,3,,False,False,10.0,,33272.0,12990.0,0.0,,0.0,
14547,0,4300000.0,37.65,2,3.5,3.0,24.3,3,,False,False,5.2,,22595.0,3046.0,1.0,272.0,3.0,182.0
14548,1,5890000.0,58.0,2,,20.0,29.0,13,False,False,False,12.0,2.0,15376.0,13485.0,0.0,,1.0,591.0
14549,6,6550000.0,67.7,3,3.1,5.0,49.5,2,,False,False,7.6,,21681.0,6073.0,1.0,731.0,1.0,266.0
14550,20,7380000.0,58.5,2,2.55,10.0,32.7,9,,False,False,10.4,,13214.0,10006.0,1.0,526.0,1.0,396.0
14551,17,12500000.0,139.0,4,3.33,6.0,74.0,3,,False,False,12.0,,21493.0,1155.0,1.0,1008.0,3.0,152.0
14552,8,4550000.0,59.2,3,,9.0,42.6,4,,False,False,6.8,,14115.0,14815.0,0.0,,0.0,
14553,5,3650000.0,43.0,1,2.65,16.0,17.0,2,,False,False,10.0,,18641.0,22066.0,0.0,,1.0,849.0
14554,19,6750000.0,70.2,3,2.65,12.0,44.4,10,False,False,False,8.3,5.0,31552.0,12062.0,0.0,,0.0,
14555,18,17753472.0,93.4,3,3.0,7.0,51.7,6,False,False,False,14.2,,39946.0,10720.0,1.0,2102.0,3.0,303.0
14556,8,5500000.0,58.0,3,,9.0,41.0,3,,False,False,6.2,1.0,44600.0,16364.0,0.0,,0.0,
14557,9,5350000.0,52.0,3,,9.0,33.8,7,False,False,False,6.4,2.0,13256.0,14926.0,1.0,24.0,0.0,
14558,3,4350000.0,33.0,1,2.75,21.0,10.0,2,,False,False,16.0,1.0,35935.0,9508.0,0.0,,1.0,136.0
14559,14,11990000.0,91.4,2,,16.0,62.0,12,,False,False,32.4,0.0,10934.0,12551.0,0.0,,0.0,
14560,15,7800000.0,56.9,2,2.75,25.0,31.2,9,,False,False,10.2,1.0,33240.0,14264.0,0.0,,1.0,145.0
14561,11,3800000.0,44.6,2,,5.0,30.4,4,,False,False,7.0,,42365.0,9857.0,3.0,510.0,1.0,565.0
14562,8,4650000.0,46.0,2,3.0,9.0,28.0,2,,False,False,7.0,2.0,49928.0,15648.0,1.0,307.0,0.0,
14563,15,9850000.0,96.0,5,3.0,7.0,68.0,1,False,False,False,7.0,,21934.0,1483.0,0.0,,2.0,539.0
14564,6,10500000.0,135.0,5,3.18,5.0,88.3,5,,False,False,15.6,,25300.0,5868.0,2.0,404.0,0.0,
14565,10,115490000.0,235.0,5,4.9,5.0,140.0,5,,False,False,50.0,,22777.0,1328.0,3.0,652.0,3.0,253.0
14566,12,3650000.0,32.0,1,,9.0,17.6,2,,False,False,6.1,,21244.0,15256.0,1.0,832.0,1.0,146.0
14567,10,6500000.0,78.9,3,,16.0,46.6,16,,False,False,15.1,,33546.0,12178.0,0.0,,0.0,
14568,20,4200000.0,45.2,2,2.5,9.0,27.3,9,,False,False,6.3,1.0,51425.0,14437.0,1.0,651.0,0.0,
14569,0,6950000.0,59.3,2,2.63,17.0,32.0,15,,False,False,13.5,2.0,40457.0,15740.0,0.0,,0.0,
14570,0,8800000.0,70.0,2,,13.0,48.0,7,,False,False,14.0,2.0,37347.0,9820.0,1.0,364.0,0.0,
14571,24,4480000.0,45.0,2,,9.0,27.4,3,,False,False,7.0,1.0,12675.0,15267.0,0.0,,1.0,683.0
14572,4,7800000.0,78.4,4,2.87,5.0,56.3,1,,False,False,8.0,0.0,25955.0,4658.0,1.0,768.0,1.0,1156.0
14573,20,6600000.0,57.51,2,,24.0,31.51,19,False,False,False,12.93,0.0,18573.0,16168.0,3.0,156.0,2.0,268.0
14574,8,4300000.0,58.5,3,,5.0,43.8,2,,False,False,5.5,0.0,19258.0,18261.0,1.0,692.0,1.0,523.0
14575,20,12700000.0,65.2,2,2.75,16.0,33.9,10,,False,False,11.7,1.0,44184.0,12972.0,1.0,676.0,0.0,
14576,17,5045000.0,41.0,1,,25.0,18.0,19,,False,False,10.0,,7026.0,13242.0,1.0,842.0,0.0,
14577,16,4980000.0,40.0,1,2.8,23.0,17.8,3,,False,False,8.6,1.0,13594.0,16186.0,0.0,,0.0,
14578,15,6100000.0,77.6,4,2.5,9.0,5.4,1,,False,False,9.8,,29338.0,11270.0,1.0,584.0,0.0,
14579,15,4875000.0,38.6,1,,16.0,15.2,16,,False,False,12.63,2.0,46411.0,15247.0,1.0,672.0,0.0,
14580,1,9990000.0,91.0,3,2.5,10.0,57.0,5,False,False,False,12.0,2.0,50747.0,14697.0,1.0,543.0,0.0,
14581,6,3700000.0,44.0,2,,5.0,27.4,1,,False,False,7.0,,18590.0,10121.0,0.0,,1.0,389.0
14582,20,4650000.0,44.7,1,2.63,25.0,20.0,16,,False,False,13.8,1.0,42341.0,10087.0,0.0,,0.0,
14583,12,9792000.0,97.0,3,,25.0,47.4,22,,False,False,16.2,5.0,54273.0,18766.0,0.0,,1.0,736.0
14584,22,5600000.0,56.9,2,,12.0,32.4,3,,False,False,10.5,2.0,50688.0,15067.0,0.0,,0.0,
14585,16,7500000.0,52.0,2,,5.0,,2,,False,False,,,14502.0,13298.0,2.0,191.0,2.0,431.0
14586,20,29000000.0,126.0,4,3.5,6.0,90.0,4,,False,False,10.0,,21786.0,1272.0,1.0,65.0,2.0,267.0
14587,14,4000000.0,43.3,2,,5.0,27.9,2,,False,False,5.68,0.0,9920.0,11152.0,0.0,,0.0,
14588,12,9000000.0,61.0,2,2.7,18.0,34.2,3,,False,False,12.3,,51495.0,14218.0,1.0,267.0,0.0,
14589,19,130000000.0,431.0,7,3.7,8.0,220.0,5,,False,False,20.0,5.0,,,,,,
14590,0,5200000.0,46.0,2,,5.0,44.0,5,,False,False,8.0,1.0,14103.0,15182.0,1.0,488.0,0.0,
14591,13,7600000.0,78.0,3,3.3,5.0,56.3,2,False,False,False,12.0,0.0,24915.0,5483.0,1.0,644.0,0.0,
14592,0,4490000.0,61.0,3,2.5,9.0,44.0,5,,False,False,6.2,1.0,47576.0,16518.0,0.0,,0.0,
14593,5,3300000.0,46.0,2,2.6,5.0,28.3,1,False,False,False,6.6,0.0,22255.0,14984.0,0.0,,0.0,
14594,12,7867616.0,67.6,1,3.0,5.0,20.6,1,False,False,False,15.2,,17720.0,16722.0,3.0,471.0,2.0,440.0
14595,9,4100000.0,45.0,2,,9.0,26.0,1,,False,False,7.0,,16110.0,11586.0,0.0,,0.0,
14596,9,10400000.0,101.0,4,3.0,6.0,66.0,2,,False,False,10.0,,24004.0,4571.0,1.0,529.0,1.0,902.0
14597,0,4480000.0,60.4,3,2.5,9.0,43.7,6,False,False,False,6.2,2.0,49303.0,16505.0,1.0,554.0,0.0,
14598,3,13500000.0,95.1,3,,12.0,56.2,7,,False,False,18.8,5.0,18065.0,4232.0,0.0,,1.0,295.0
14599,14,6200000.0,74.0,3,,18.0,47.0,11,,False,False,9.0,,43157.0,22488.0,0.0,,1.0,933.0
14600,12,8000000.0,60.0,2,3.4,5.0,41.0,4,,False,False,10.0,,18983.0,3409.0,0.0,,1.0,237.0
14601,3,4090000.0,44.3,2,,5.0,27.7,5,,False,False,5.4,,32052.0,9129.0,1.0,122.0,1.0,681.0
14602,11,8900000.0,114.0,4,2.65,9.0,70.5,2,,False,False,11.5,,16231.0,15027.0,1.0,817.0,0.0,
14603,5,5900000.0,51.0,2,,10.0,30.0,6,,False,False,8.7,,29762.0,10859.0,1.0,317.0,1.0,894.0
14604,5,3650000.0,43.2,1,2.8,22.0,14.0,2,,False,False,15.0,1.0,15377.0,13486.0,0.0,,1.0,825.0
14605,4,3400000.0,44.0,2,,9.0,,1,,False,False,,,17303.0,16306.0,2.0,221.0,2.0,370.0
14606,15,4600000.0,35.6,1,2.7,16.0,17.6,3,False,False,False,9.2,2.0,41935.0,9551.0,0.0,,0.0,
14607,16,7700000.0,66.3,3,2.5,12.0,39.8,7,,False,False,8.6,1.0,46527.0,16047.0,0.0,,0.0,
14608,12,13500000.0,109.0,3,2.7,18.0,53.0,16,False,False,False,34.0,0.0,34991.0,11920.0,0.0,,0.0,
14609,20,68000000.0,373.1,8,,8.0,176.2,8,,False,False,29.4,,37965.0,7873.0,1.0,562.0,3.0,691.0
14610,13,5650000.0,50.1,2,3.0,7.0,36.7,2,False,False,False,8.0,0.0,16083.0,7287.0,0.0,,0.0,
14611,11,17350000.0,105.0,3,,8.0,,6,,False,False,16.5,2.0,23564.0,5160.0,0.0,,1.0,814.0
14612,8,4310000.0,31.48,1,2.75,25.0,,5,,False,False,10.0,2.0,35134.0,16298.0,0.0,,1.0,674.0
14613,4,5650000.0,59.9,2,2.74,24.0,27.69,5,False,False,False,9.72,1.0,33166.0,12828.0,2.0,247.0,1.0,160.0
14614,11,5849000.0,56.0,2,2.65,12.0,33.0,9,,False,False,11.0,,33458.0,12386.0,1.0,531.0,2.0,440.0
14615,14,6580000.0,71.0,2,2.5,12.0,43.0,11,False,False,False,15.0,1.0,13246.0,15838.0,0.0,,0.0,
14616,13,27900000.0,97.8,2,3.0,23.0,47.0,10,,False,False,18.0,,26402.0,5249.0,0.0,,2.0,444.0
14617,14,6925000.0,79.7,3,,16.0,50.0,4,,False,False,14.8,2.0,37692.0,12589.0,0.0,,1.0,826.0
14618,9,14166000.0,78.7,2,2.95,5.0,38.0,2,,False,False,18.1,1.0,37028.0,8879.0,1.0,2768.0,3.0,487.0
14619,7,13900000.0,108.0,3,,25.0,57.0,18,,False,False,18.0,2.0,50867.0,14938.0,0.0,,0.0,
14620,17,2950000.0,32.0,1,2.5,5.0,19.0,5,,False,False,6.0,,42573.0,15077.0,2.0,509.0,0.0,
14621,9,5000000.0,28.3,1,,11.0,21.3,9,,False,False,,,30824.0,6469.0,1.0,756.0,1.0,936.0
14622,16,28000000.0,100.1,3,3.04,8.0,57.5,4,,False,False,14.4,,26318.0,6516.0,3.0,221.0,1.0,682.0
14623,10,4100000.0,34.2,1,2.5,12.0,17.3,3,,False,False,6.7,2.0,28313.0,13188.0,1.0,470.0,1.0,20.0
14624,15,6400000.0,66.2,3,,9.0,46.1,2,,False,False,7.0,,13007.0,15598.0,0.0,,0.0,
14625,9,8000000.0,95.0,4,,6.0,63.0,2,False,False,False,14.0,0.0,23466.0,3007.0,0.0,,2.0,613.0
14626,1,13479200.0,81.2,3,3.1,16.0,43.83,11,,False,False,14.0,,37434.0,8460.0,1.0,441.0,2.0,427.0
14627,2,6084227.0,70.4,3,2.65,16.0,,3,,False,False,,,37131.0,11228.0,1.0,674.0,1.0,705.0
14628,1,13500000.0,95.0,3,3.15,6.0,65.0,6,,False,False,30.0,1.0,11457.0,8536.0,1.0,131.0,3.0,344.0
14629,3,3850000.0,41.5,2,2.5,5.0,25.0,2,,False,False,5.4,,40090.0,11784.0,1.0,194.0,0.0,
14630,16,5300000.0,51.0,2,2.5,9.0,33.0,1,,False,False,8.0,,12504.0,12416.0,0.0,,1.0,431.0
14631,8,7100000.0,75.0,3,2.65,12.0,45.2,6,False,False,False,8.0,3.0,13991.0,12787.0,0.0,,0.0,
14632,9,6499000.0,55.0,2,,17.0,30.0,6,False,False,False,9.0,2.0,25912.0,10085.0,1.0,421.0,0.0,
14633,5,5300000.0,39.9,1,3.0,5.0,19.0,4,,False,False,8.3,1.0,11084.0,10717.0,1.0,536.0,0.0,
14634,5,28800000.0,195.7,6,3.2,6.0,123.9,6,,False,False,27.0,1.0,25323.0,5741.0,2.0,393.0,0.0,
14635,11,5450000.0,52.0,2,2.65,12.0,31.0,5,,False,False,7.3,,28813.0,6185.0,1.0,377.0,0.0,
14636,18,6700000.0,60.0,3,,17.0,,15,,False,False,8.5,,17802.0,17710.0,1.0,516.0,0.0,
14637,10,3100000.0,31.0,1,2.5,5.0,17.0,5,,False,False,6.0,1.0,16491.0,16399.0,0.0,,1.0,204.0
14638,10,3700000.0,32.0,1,2.6,17.0,14.5,16,,False,False,10.0,0.0,14806.0,16850.0,0.0,,0.0,
14639,10,3400000.0,41.0,2,2.54,5.0,25.7,3,,False,False,6.2,1.0,35710.0,10216.0,1.0,502.0,0.0,
14640,16,6100000.0,53.0,2,2.7,25.0,30.0,6,,False,False,10.2,,17017.0,15814.0,0.0,,2.0,243.0
